"Cruise_Name","cruise","dive_number","Dive_ID","start_date_time_UTC","end_date_time_UTC","Annotation_ID","Annotation_Source","creator","modifier","modified_date_UTC","Comment","To_Be_Reviewed","positive_reviews","total_reviews","Geoform","Geoform_Origin","Geoform_Type","annotation_type","Taxon_Path","Taxonomy","Taxon","Kingdom","Phylum","Subphylum","Superfamily","Family","Subfamily","Superclass","Class","Superorder","Order","Genus","Species","ROV1_tempC","ROV1_tempC_time","ROV1_tempC_SBE","ROV1_tempC_SBE_time","ROV1_lat_dd","ROV1_lon_dd","ROV1_O2_mgL","ROV1_O2_mgL_time","ROV1_S_psu_time","ROV1_S_psu","ROV1_t_FTU","ROV1_t_FTU_time","ROV1_depth_m","ROV1_depth_m_time"
"NOAA OER Mid and Southeast US (EX1806)","EX1806","04","1243",2018-06-17 18:30:16,2018-06-17 18:30:16,"1596464","SeaScribe","andrew_shuler","lauren_walling",2018-10-01 17:36:35,"Cnidaria Anthozoa Hexacorallia Antipatharia: Bathypathes","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Antipatharia / Schizopathidae / Bathypathes","WoRMS","Bathypathes","Animalia","Cnidaria","","","Schizopathidae","","","Anthozoa","","Antipatharia","Bathypathes","","",NA,"4.14759",2018-06-17 18:30:16,"30.94118","-77.330086","7.940750000000001",2018-06-17 18:30:16,2018-06-17 18:30:16,"34.98708","",NA,"1248.4555",2018-06-17 18:30:16
"NOAA OER Mid and Southeast US (EX1806)","EX1806","04","1243",2018-06-17 18:30:16,2018-06-17 18:30:16,"1596494","SeaScribe","andrew_shuler","lauren_walling",2018-10-01 17:36:29,"Cnidaria Anthozoa Hexacorallia Scleractinia: Solenosmilia many","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Scleractinia / Caryophylliidae / Solenosmilia","WoRMS","Solenosmilia","Animalia","Cnidaria","","","Caryophylliidae","","","Anthozoa","","Scleractinia","Solenosmilia","","",NA,"4.14759",2018-06-17 18:30:16,"30.94118","-77.330086","7.940750000000001",2018-06-17 18:30:16,2018-06-17 18:30:16,"34.98708","",NA,"1248.4555",2018-06-17 18:30:16
"NOAA OER Mid and Southeast US (EX1806)","EX1806","04","1243",2018-06-17 18:30:16,2018-06-17 18:30:16,"1596504","SeaScribe","andrew_shuler","lauren_walling",2018-10-01 17:36:58,"Cnidaria Anthozoa Hexacorallia Antipatharia: several","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Antipatharia ","WoRMS","Antipatharia","Animalia","Cnidaria","","",NA,"","","Anthozoa","","Antipatharia",NA,"","",NA,"4.14759",2018-06-17 18:30:16,"30.94118","-77.330086","7.940750000000001",2018-06-17 18:30:16,2018-06-17 18:30:16,"34.98708","",NA,"1248.4555",2018-06-17 18:30:16
"NOAA OER Mid and Southeast US (EX1806)","EX1806","04","1243",2018-06-17 18:31:19,2018-06-17 18:31:19,"1596484","SeaScribe","andrew_shuler","andrew_shuler",2018-06-17 18:34:04,"Cnidaria Anthozoa Octocorallia Alcyonacea Isididae:","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Scleralcyonacea / Keratoisididae ","WoRMS","Keratoisididae","Animalia","Cnidaria","","","Keratoisididae","","","Anthozoa","","Scleralcyonacea",NA,"","",NA,"4.14978",2018-06-17 18:31:19,"30.941208","-77.330106","7.92786",2018-06-17 18:31:19,2018-06-17 18:31:19,"34.98595","",NA,"1247.8831",2018-06-17 18:31:19
"NOAA OER Mid and Southeast US (EX1806)","EX1806","04","1243",2018-06-17 18:31:19,2018-06-17 18:31:19,"1596524","SeaScribe","andrew_shuler","andrew_shuler",2018-06-17 18:33:24,"Porifera: several yellow","false","","","","","","biological","Biota / Animalia / Porifera ","WoRMS","Porifera","Animalia","Porifera","","",NA,"","",NA,"",NA,NA,"","",NA,"4.14978",2018-06-17 18:31:19,"30.941208","-77.330106","7.92786",2018-06-17 18:31:19,2018-06-17 18:31:19,"34.98595","",NA,"1247.8831",2018-06-17 18:31:19
"NOAA OER Mid and Southeast US (EX1806)","EX1806","04","1243",2018-06-17 18:32:29,2018-06-17 18:32:29,"1596574","SeaScribe","scott_france","lauren_walling",2018-10-01 19:04:20,"Cnidaria Anthozoa Octocorallia Alcyonacea Isididae: possible Cladarisis - multiple under the ledge","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Scleralcyonacea / Keratoisididae ","WoRMS","Keratoisididae","Animalia","Cnidaria","","","Keratoisididae","","","Anthozoa","","Scleralcyonacea",NA,"","",NA,"4.1568",2018-06-17 18:32:29,"30.941232","-77.330074","7.938349999999999",2018-06-17 18:32:29,2018-06-17 18:32:29,"34.98923","",NA,"1248.1531",2018-06-17 18:32:29
"NOAA OER Mid and Southeast US (EX1806)","EX1806","04","1243",2018-06-17 18:37:15,2018-06-17 18:37:15,"1596554","SeaScribe","andrew_shuler","lauren_walling",2018-10-01 19:56:14,"Cnidaria Anthozoa Octocorallia Alcyonacea Isididae: S1 clade","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Scleralcyonacea / Keratoisididae ","WoRMS","Keratoisididae","Animalia","Cnidaria","","","Keratoisididae","","","Anthozoa","","Scleralcyonacea",NA,"","",NA,"4.14885",2018-06-17 18:37:14,"30.941264","-77.330076","7.936759999999999",2018-06-17 18:37:14,2018-06-17 18:37:14,"34.98604","",NA,"1249.6694",2018-06-17 18:37:14
"NOAA OER Mid and Southeast US (EX1806)","EX1806","04","1243",2018-06-17 18:41:26,2018-06-17 18:41:26,"1596604","SeaScribe","andrew_shuler","lauren_walling",2018-10-01 20:23:23,"Porifera Hexactinellida:","false","","","","","","biological","Biota / Animalia / Porifera / Hexactinellida ","WoRMS","Hexactinellida","Animalia","Porifera","","",NA,"","","Hexactinellida","",NA,NA,"","",NA,"4.146",2018-06-17 18:41:26,"30.941234","-77.330063","7.944639999999999",2018-06-17 18:41:26,2018-06-17 18:41:26,"34.98583","",NA,"1249.0853",2018-06-17 18:41:26
"NOAA OER Mid and Southeast US (EX1806)","EX1806","04","1243",2018-06-17 18:45:12,2018-06-17 18:45:12,"1596634","SeaScribe","andrew_shuler","lauren_walling",2018-10-01 20:34:46,"Cnidaria Anthozoa Hexacorallia Antipatharia: Bathypathes x3","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Antipatharia / Schizopathidae / Bathypathes","WoRMS","Bathypathes","Animalia","Cnidaria","","","Schizopathidae","","","Anthozoa","","Antipatharia","Bathypathes","","",NA,"4.1173",2018-06-17 18:45:11,"30.941331","-77.33008","7.948120000000001",2018-06-17 18:45:11,2018-06-17 18:45:11,"34.98921","",NA,"1247.2789",2018-06-17 18:45:11
"NOAA OER Mid and Southeast US (EX1806)","EX1806","04","1243",2018-06-17 18:45:59,2018-06-17 18:45:59,"1596654","SeaScribe","andrew_shuler","lauren_walling",2018-10-01 21:15:52,"Cnidaria Anthozoa Hexacorallia Scleractinia:Solenosmilia","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Scleractinia / Caryophylliidae / Solenosmilia","WoRMS","Solenosmilia","Animalia","Cnidaria","","","Caryophylliidae","","","Anthozoa","","Scleractinia","Solenosmilia","","",NA,"4.146",2018-06-17 18:45:58,"30.941322","-77.3301","7.94461",2018-06-17 18:45:58,2018-06-17 18:45:58,"34.98665","",NA,"1248.7825",2018-06-17 18:45:58
"NOAA OER Mid and Southeast US (EX1806)","EX1806","04","1243",2018-06-17 18:47:00,2018-06-17 18:47:00,"1596684","SeaScribe","andrew_shuler","lauren_walling",2018-10-01 20:51:58,"Cnidaria Anthozoa Octocorallia Alcyonacea: Paramuricea","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Malacalcyonacea / Paramuriceidae / Paramuricea","WoRMS","Paramuricea","Animalia","Cnidaria","","","Paramuriceidae","","","Anthozoa","","Malacalcyonacea","Paramuricea","","",NA,"4.12712",2018-06-17 18:46:59,"30.941395","-77.33012","7.942910000000001",2018-06-17 18:46:59,2018-06-17 18:46:59,"34.98627","",NA,"1248.5782",2018-06-17 18:46:59
"NOAA OER Mid and Southeast US (EX1806)","EX1806","04","1243",2018-06-17 18:48:44,2018-06-17 18:48:44,"1596664","SeaScribe","andrew_shuler","lauren_walling",2018-10-01 20:56:15,"Cnidaria Anthozoa Octocorallia Alcyonacea Isididae:","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Scleralcyonacea / Keratoisididae ","WoRMS","Keratoisididae","Animalia","Cnidaria","","","Keratoisididae","","","Anthozoa","","Scleralcyonacea",NA,"","",NA,"4.14951",2018-06-17 18:48:44,"30.941368","-77.330087","7.94034",2018-06-17 18:48:44,2018-06-17 18:48:44,"34.98668","",NA,"1247.5982",2018-06-17 18:48:44
"NOAA OER Mid and Southeast US (EX1806)","EX1806","04","1243",2018-06-17 18:49:48,2018-06-17 18:49:48,"1596714","SeaScribe","andrew_shuler","lauren_walling",2018-10-01 20:58:21,"Cnidaria Anthozoa Hexacorallia Scleractinia: cup coral","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Scleractinia ","WoRMS","Scleractinia","Animalia","Cnidaria","","",NA,"","","Anthozoa","","Scleractinia",NA,"","",NA,"4.14649",2018-06-17 18:49:47,"30.941351","-77.330098","7.94484",2018-06-17 18:49:47,2018-06-17 18:49:47,"34.98675","",NA,"1247.8539",2018-06-17 18:49:47
"NOAA OER Mid and Southeast US (EX1806)","EX1806","04","1243",2018-06-17 18:51:07,2018-06-17 18:51:07,"1596724","SeaScribe","andrew_shuler","andrew_shuler",2018-06-17 18:51:25,"Cnidaria Anthozoa Hexacorallia Antipatharia: Several","false","","","","","","biological","Biota / Animalia / Cnidaria / Anthozoa / Antipatharia ","WoRMS","Antipatharia","Animalia","Cnidaria","","",NA,"","","Anthozoa","","Antipatharia",NA,"","",NA,"4.14759",2018-06-17 18:51:07,"30.941326","-77.330094","7.92826",2018-06-17 18:51:07,2018-06-17 18:51:07,"34.98654","",NA,"1247.7524",2018-06-17 18:51:07
